Choice_ID,IDX,block,mode,choice,gender,age,undergrad,r_type,PM_exp,access,IVT,Bus_cost,PM_cost,DRT_cost,DRT_IVT_max
237,40,2,DRT,2,2,24,1,1,2,3,15,0,0,600,0.3333333333333333
238,40,2,DRT,1,2,24,1,1,2,3,5,0,0,600,1
239,40,2,DRT,4,2,24,1,1,2,3,5,0,0,400,1
240,40,2,DRT,1,2,24,1,1,2,3,10,0,0,400,0.5
241,41,1,DRT,4,2,30,2,2,1,3,5,0,0,800,1
242,41,1,DRT,1,2,30,2,2,1,3,15,0,0,800,0.3333333333333333
243,41,1,DRT,4,2,30,2,2,1,3,5,0,0,800,1
244,41,1,DRT,2,2,30,2,2,1,3,15,0,0,600,0.3333333333333333
245,41,1,DRT,4,2,30,2,2,1,3,10,0,0,400,0.5
246,41,1,DRT,4,2,30,2,2,1,3,5,0,0,400,1
247,42,2,DRT,2,2,23,1,1,2,3,10,0,0,800,0.5
248,42,2,DRT,1,2,23,1,1,2,3,15,0,0,400,0.3333333333333333
249,42,2,DRT,2,2,23,1,1,2,3,15,0,0,600,0.3333333333333333
250,42,2,DRT,4,2,23,1,1,2,3,5,0,0,600,1
251,42,2,DRT,2,2,23,1,1,2,3,5,0,0,400,1
252,42,2,DRT,2,2,23,1,1,2,3,10,0,0,400,0.5
253,43,1,DRT,4,1,26,1,1,2,3,5,0,0,800,1
254,43,1,DRT,3,1,26,1,1,2,3,15,0,0,800,0.3333333333333333
255,43,1,DRT,4,1,26,1,1,2,3,5,0,0,800,1
256,43,1,DRT,3,1,26,1,1,2,3,15,0,0,600,0.3333333333333333
257,43,1,DRT,4,1,26,1,1,2,3,10,0,0,400,0.5
258,43,1,DRT,4,1,26,1,1,2,3,5,0,0,400,1
259,44,1,DRT,4,1,22,1,1,1,3,5,0,0,800,1
260,44,1,DRT,1,1,22,1,1,1,3,15,0,0,800,0.3333333333333333
261,44,1,DRT,4,1,22,1,1,1,3,5,0,0,800,1
262,44,1,DRT,2,1,22,1,1,1,3,15,0,0,600,0.3333333333333333
263,44,1,DRT,4,1,22,1,1,1,3,10,0,0,400,0.5
264,44,1,DRT,4,1,22,1,1,1,3,5,0,0,400,1
265,45,1,DRT,4,2,23,1,2,1,3,5,0,0,800,1
266,45,1,DRT,1,2,23,1,2,1,3,15,0,0,800,0.3333333333333333
267,45,1,DRT,4,2,23,1,2,1,3,5,0,0,800,1
268,45,1,DRT,2,2,23,1,2,1,3,15,0,0,600,0.3333333333333333
269,45,1,DRT,1,2,23,1,2,1,3,10,0,0,400,0.5
270,45,1,DRT,2,2,23,1,2,1,3,5,0,0,400,1
271,46,2,DRT,1,2,22,1,1,1,3,10,0,0,800,0.5
272,46,2,DRT,1,2,22,1,1,1,3,15,0,0,400,0.3333333333333333
273,46,2,DRT,1,2,22,1,1,1,3,15,0,0,600,0.3333333333333333
274,46,2,DRT,3,2,22,1,1,1,3,5,0,0,600,1
275,46,2,DRT,3,2,22,1,1,1,3,5,0,0,400,1
276,46,2,DRT,3,2,22,1,1,1,3,10,0,0,400,0.5
277,47,2,DRT,4,2,22,1,1,1,3,10,0,0,800,0.5
278,47,2,DRT,3,2,22,1,1,1,3,15,0,0,400,0.3333333333333333
279,47,2,DRT,4,2,22,1,1,1,3,15,0,0,600,0.3333333333333333
280,47,2,DRT,3,2,22,1,1,1,3,5,0,0,600,1
281,47,2,DRT,3,2,22,1,1,1,3,5,0,0,400,1
282,47,2,DRT,3,2,22,1,1,1,3,10,0,0,400,0.5
283,48,3,DRT,4,2,21,1,1,1,3,15,0,0,400,0.3333333333333333
284,48,3,DRT,3,2,21,1,1,1,3,5,0,0,600,1
285,48,3,DRT,2,2,21,1,1,1,3,10,0,0,600,0.5
286,48,3,DRT,3,2,21,1,1,1,3,10,0,0,800,0.5
287,48,3,DRT,3,2,21,1,1,1,3,10,0,0,600,0.5
288,48,3,DRT,3,2,21,1,1,1,3,15,0,0,800,0.3333333333333333
289,49,1,DRT,2,2,25,1,1,1,3,5,0,0,800,1
290,49,1,DRT,2,2,25,1,1,1,3,15,0,0,800,0.3333333333333333
291,49,1,DRT,2,2,25,1,1,1,3,5,0,0,800,1
292,49,1,DRT,2,2,25,1,1,1,3,15,0,0,600,0.3333333333333333
293,49,1,DRT,2,2,25,1,1,1,3,10,0,0,400,0.5
294,49,1,DRT,2,2,25,1,1,1,3,5,0,0,400,1
295,50,3,DRT,4,2,27,1,1,1,3,15,0,0,400,0.3333333333333333
296,50,3,DRT,4,2,27,1,1,1,3,5,0,0,600,1
297,50,3,DRT,1,2,27,1,1,1,3,10,0,0,600,0.5
298,50,3,DRT,1,2,27,1,1,1,3,10,0,0,800,0.5
299,50,3,DRT,4,2,27,1,1,1,3,10,0,0,600,0.5
300,50,3,DRT,1,2,27,1,1,1,3,15,0,0,800,0.3333333333333333
301,51,1,DRT,1,2,21,1,3,1,3,5,0,0,800,1
302,51,1,DRT,1,2,21,1,3,1,3,15,0,0,800,0.3333333333333333
303,51,1,DRT,1,2,21,1,3,1,3,5,0,0,800,1
304,51,1,DRT,1,2,21,1,3,1,3,15,0,0,600,0.3333333333333333
305,51,1,DRT,4,2,21,1,3,1,3,10,0,0,400,0.5
306,51,1,DRT,4,2,21,1,3,1,3,5,0,0,400,1
307,52,3,DRT,2,2,24,1,1,1,3,15,0,0,400,0.3333333333333333
308,52,3,DRT,4,2,24,1,1,1,3,5,0,0,600,1
309,52,3,DRT,1,2,24,1,1,1,3,10,0,0,600,0.5
310,52,3,DRT,2,2,24,1,1,1,3,10,0,0,800,0.5
311,52,3,DRT,2,2,24,1,1,1,3,10,0,0,600,0.5
312,52,3,DRT,2,2,24,1,1,1,3,15,0,0,800,0.3333333333333333
313,53,1,DRT,4,1,21,1,1,1,3,5,0,0,800,1
314,53,1,DRT,1,1,21,1,1,1,3,15,0,0,800,0.3333333333333333
315,53,1,DRT,4,1,21,1,1,1,3,5,0,0,800,1
316,53,1,DRT,4,1,21,1,1,1,3,15,0,0,600,0.3333333333333333
317,53,1,DRT,4,1,21,1,1,1,3,10,0,0,400,0.5
318,53,1,DRT,4,1,21,1,1,1,3,5,0,0,400,1
319,54,1,DRT,1,1,22,1,1,1,3,5,0,0,800,1
320,54,1,DRT,1,1,22,1,1,1,3,15,0,0,800,0.3333333333333333
321,54,1,DRT,4,1,22,1,1,1,3,5,0,0,800,1
322,54,1,DRT,2,1,22,1,1,1,3,15,0,0,600,0.3333333333333333
323,54,1,DRT,1,1,22,1,1,1,3,10,0,0,400,0.5
324,54,1,DRT,4,1,22,1,1,1,3,5,0,0,400,1
325,55,1,DRT,4,2,25,1,2,1,3,5,0,0,800,1
326,55,1,DRT,3,2,25,1,2,1,3,15,0,0,800,0.3333333333333333
327,55,1,DRT,4,2,25,1,2,1,3,5,0,0,800,1
328,55,1,DRT,3,2,25,1,2,1,3,15,0,0,600,0.3333333333333333
329,55,1,DRT,4,2,25,1,2,1,3,10,0,0,400,0.5
330,55,1,DRT,4,2,25,1,2,1,3,5,0,0,400,1
331,56,3,DRT,1,1,21,1,3,1,3,15,0,0,400,0.3333333333333333
332,56,3,DRT,4,1,21,1,3,1,3,5,0,0,600,1
333,56,3,DRT,1,1,21,1,3,1,3,10,0,0,600,0.5
334,56,3,DRT,2,1,21,1,3,1,3,10,0,0,800,0.5
335,56,3,DRT,1,1,21,1,3,1,3,10,0,0,600,0.5
336,56,3,DRT,2,1,21,1,3,1,3,15,0,0,800,0.3333333333333333
337,57,1,DRT,1,1,22,1,1,2,3,5,0,0,800,1
338,57,1,DRT,3,1,22,1,1,2,3,15,0,0,800,0.3333333333333333
339,57,1,DRT,4,1,22,1,1,2,3,5,0,0,800,1
340,57,1,DRT,3,1,22,1,1,2,3,15,0,0,600,0.3333333333333333
341,57,1,DRT,4,1,22,1,1,2,3,10,0,0,400,0.5
342,57,1,DRT,4,1,22,1,1,2,3,5,0,0,400,1
343,58,3,DRT,4,1,22,1,2,2,3,15,0,0,400,0.3333333333333333
344,58,3,DRT,4,1,22,1,2,2,3,5,0,0,600,1
345,58,3,DRT,4,1,22,1,2,2,3,10,0,0,600,0.5
346,58,3,DRT,3,1,22,1,2,2,3,10,0,0,800,0.5
347,58,3,DRT,4,1,22,1,2,2,3,10,0,0,600,0.5
348,58,3,DRT,3,1,22,1,2,2,3,15,0,0,800,0.3333333333333333
349,59,2,DRT,4,2,23,1,1,2,3,10,0,0,800,0.5
350,59,2,DRT,4,2,23,1,1,2,3,15,0,0,400,0.3333333333333333
351,59,2,DRT,4,2,23,1,1,2,3,15,0,0,600,0.3333333333333333
352,59,2,DRT,4,2,23,1,1,2,3,5,0,0,600,1
353,59,2,DRT,4,2,23,1,1,2,3,5,0,0,400,1
354,59,2,DRT,4,2,23,1,1,2,3,10,0,0,400,0.5
355,60,1,DRT,4,1,21,1,2,1,3,5,0,0,800,1
356,60,1,DRT,3,1,21,1,2,1,3,15,0,0,800,0.3333333333333333
357,60,1,DRT,2,1,21,1,2,1,3,5,0,0,800,1
358,60,1,DRT,2,1,21,1,2,1,3,15,0,0,600,0.3333333333333333
359,60,1,DRT,4,1,21,1,2,1,3,10,0,0,400,0.5
360,60,1,DRT,4,1,21,1,2,1,3,5,0,0,400,1
361,61,3,DRT,1,1,22,1,1,1,3,15,0,0,400,0.3333333333333333
362,61,3,DRT,1,1,22,1,1,1,3,5,0,0,600,1
363,61,3,DRT,1,1,22,1,1,1,3,10,0,0,600,0.5
364,61,3,DRT,1,1,22,1,1,1,3,10,0,0,800,0.5
365,61,3,DRT,1,1,22,1,1,1,3,10,0,0,600,0.5
366,61,3,DRT,1,1,22,1,1,1,3,15,0,0,800,0.3333333333333333
367,62,3,DRT,2,2,21,1,2,1,3,15,0,0,400,0.3333333333333333
368,62,3,DRT,4,2,21,1,2,1,3,5,0,0,600,1
369,62,3,DRT,1,2,21,1,2,1,3,10,0,0,600,0.5
370,62,3,DRT,1,2,21,1,2,1,3,10,0,0,800,0.5
371,62,3,DRT,4,2,21,1,2,1,3,10,0,0,600,0.5
372,62,3,DRT,4,2,21,1,2,1,3,15,0,0,800,0.3333333333333333
373,63,1,DRT,4,1,23,1,3,1,3,5,0,0,800,1
374,63,1,DRT,2,1,23,1,3,1,3,15,0,0,800,0.3333333333333333
375,63,1,DRT,2,1,23,1,3,1,3,5,0,0,800,1
376,63,1,DRT,2,1,23,1,3,1,3,15,0,0,600,0.3333333333333333
377,63,1,DRT,2,1,23,1,3,1,3,10,0,0,400,0.5
378,63,1,DRT,4,1,23,1,3,1,3,5,0,0,400,1
379,64,3,DRT,1,2,24,1,1,1,3,15,0,0,400,0.3333333333333333
380,64,3,DRT,4,2,24,1,1,1,3,5,0,0,600,1
381,64,3,DRT,2,2,24,1,1,1,3,10,0,0,600,0.5
382,64,3,DRT,3,2,24,1,1,1,3,10,0,0,800,0.5
383,64,3,DRT,3,2,24,1,1,1,3,10,0,0,600,0.5
384,64,3,DRT,3,2,24,1,1,1,3,15,0,0,800,0.3333333333333333
385,65,2,DRT,4,2,22,1,1,1,3,10,0,0,800,0.5
386,65,2,DRT,1,2,22,1,1,1,3,15,0,0,400,0.3333333333333333
387,65,2,DRT,1,2,22,1,1,1,3,15,0,0,600,0.3333333333333333
388,65,2,DRT,1,2,22,1,1,1,3,5,0,0,600,1
389,65,2,DRT,4,2,22,1,1,1,3,5,0,0,400,1
390,65,2,DRT,1,2,22,1,1,1,3,10,0,0,400,0.5
391,66,1,DRT,4,2,20,1,1,2,3,5,0,0,800,1
392,66,1,DRT,1,2,20,1,1,2,3,15,0,0,800,0.3333333333333333
393,66,1,DRT,2,2,20,1,1,2,3,5,0,0,800,1
394,66,1,DRT,3,2,20,1,1,2,3,15,0,0,600,0.3333333333333333
395,66,1,DRT,4,2,20,1,1,2,3,10,0,0,400,0.5
396,66,1,DRT,4,2,20,1,1,2,3,5,0,0,400,1
397,67,3,DRT,4,2,23,1,1,1,3,15,0,0,400,0.3333333333333333
398,67,3,DRT,4,2,23,1,1,1,3,5,0,0,600,1
399,67,3,DRT,1,2,23,1,1,1,3,10,0,0,600,0.5
400,67,3,DRT,4,2,23,1,1,1,3,10,0,0,800,0.5
401,67,3,DRT,4,2,23,1,1,1,3,10,0,0,600,0.5
402,67,3,DRT,4,2,23,1,1,1,3,15,0,0,800,0.3333333333333333
403,68,2,DRT,4,1,22,1,1,1,3,10,0,0,800,0.5
404,68,2,DRT,4,1,22,1,1,1,3,15,0,0,400,0.3333333333333333
405,68,2,DRT,4,1,22,1,1,1,3,15,0,0,600,0.3333333333333333
406,68,2,DRT,3,1,22,1,1,1,3,5,0,0,600,1
407,68,2,DRT,3,1,22,1,1,1,3,5,0,0,400,1
408,68,2,DRT,3,1,22,1,1,1,3,10,0,0,400,0.5
409,69,1,DRT,4,1,22,1,2,1,3,5,0,0,800,1
410,69,1,DRT,1,1,22,1,2,1,3,15,0,0,800,0.3333333333333333
411,69,1,DRT,4,1,22,1,2,1,3,5,0,0,800,1
412,69,1,DRT,2,1,22,1,2,1,3,15,0,0,600,0.3333333333333333
413,69,1,DRT,1,1,22,1,2,1,3,10,0,0,400,0.5
414,69,1,DRT,4,1,22,1,2,1,3,5,0,0,400,1
415,70,3,DRT,1,2,22,1,1,1,3,15,0,0,400,0.3333333333333333
416,70,3,DRT,1,2,22,1,1,1,3,5,0,0,600,1
417,70,3,DRT,3,2,22,1,1,1,3,10,0,0,600,0.5
418,70,3,DRT,1,2,22,1,1,1,3,10,0,0,800,0.5
419,70,3,DRT,1,2,22,1,1,1,3,10,0,0,600,0.5
420,70,3,DRT,1,2,22,1,1,1,3,15,0,0,800,0.3333333333333333
421,71,2,DRT,1,1,22,1,2,1,3,10,0,0,800,0.5
422,71,2,DRT,2,1,22,1,2,1,3,15,0,0,400,0.3333333333333333
423,71,2,DRT,4,1,22,1,2,1,3,15,0,0,600,0.3333333333333333
424,71,2,DRT,4,1,22,1,2,1,3,5,0,0,600,1
425,71,2,DRT,4,1,22,1,2,1,3,5,0,0,400,1
426,71,2,DRT,4,1,22,1,2,1,3,10,0,0,400,0.5
427,72,3,DRT,1,2,24,1,3,1,3,15,0,0,400,0.3333333333333333
428,72,3,DRT,4,2,24,1,3,1,3,5,0,0,600,1
429,72,3,DRT,1,2,24,1,3,1,3,10,0,0,600,0.5
430,72,3,DRT,3,2,24,1,3,1,3,10,0,0,800,0.5
431,72,3,DRT,4,2,24,1,3,1,3,10,0,0,600,0.5
432,72,3,DRT,4,2,24,1,3,1,3,15,0,0,800,0.3333333333333333
433,73,3,DRT,2,2,21,1,1,1,3,15,0,0,400,0.3333333333333333
434,73,3,DRT,4,2,21,1,1,1,3,5,0,0,600,1
435,73,3,DRT,2,2,21,1,1,1,3,10,0,0,600,0.5
436,73,3,DRT,2,2,21,1,1,1,3,10,0,0,800,0.5
437,73,3,DRT,4,2,21,1,1,1,3,10,0,0,600,0.5
438,73,3,DRT,2,2,21,1,1,1,3,15,0,0,800,0.3333333333333333
439,74,2,DRT,1,1,23,1,1,2,3,10,0,0,800,0.5
440,74,2,DRT,1,1,23,1,1,2,3,15,0,0,400,0.3333333333333333
441,74,2,DRT,1,1,23,1,1,2,3,15,0,0,600,0.3333333333333333
442,74,2,DRT,4,1,23,1,1,2,3,5,0,0,600,1
443,74,2,DRT,2,1,23,1,1,2,3,5,0,0,400,1
444,74,2,DRT,4,1,23,1,1,2,3,10,0,0,400,0.5
445,75,2,DRT,4,2,26,1,1,2,3,10,0,0,800,0.5
446,75,2,DRT,4,2,26,1,1,2,3,15,0,0,400,0.3333333333333333
447,75,2,DRT,4,2,26,1,1,2,3,15,0,0,600,0.3333333333333333
448,75,2,DRT,3,2,26,1,1,2,3,5,0,0,600,1
449,75,2,DRT,2,2,26,1,1,2,3,5,0,0,400,1
450,75,2,DRT,3,2,26,1,1,2,3,10,0,0,400,0.5
451,76,3,DRT,4,1,23,1,2,1,3,15,0,0,400,0.3333333333333333
452,76,3,DRT,4,1,23,1,2,1,3,5,0,0,600,1
453,76,3,DRT,4,1,23,1,2,1,3,10,0,0,600,0.5
454,76,3,DRT,4,1,23,1,2,1,3,10,0,0,800,0.5
455,76,3,DRT,4,1,23,1,2,1,3,10,0,0,600,0.5
456,76,3,DRT,4,1,23,1,2,1,3,15,0,0,800,0.3333333333333333
457,77,2,DRT,2,1,25,2,1,1,3,10,0,0,800,0.5
458,77,2,DRT,1,1,25,2,1,1,3,15,0,0,400,0.3333333333333333
459,77,2,DRT,2,1,25,2,1,1,3,15,0,0,600,0.3333333333333333
460,77,2,DRT,1,1,25,2,1,1,3,5,0,0,600,1
461,77,2,DRT,4,1,25,2,1,1,3,5,0,0,400,1
462,77,2,DRT,1,1,25,2,1,1,3,10,0,0,400,0.5
463,78,2,DRT,4,1,21,1,1,1,3,10,0,0,800,0.5
464,78,2,DRT,1,1,21,1,1,1,3,15,0,0,400,0.3333333333333333
465,78,2,DRT,2,1,21,1,1,1,3,15,0,0,600,0.3333333333333333
466,78,2,DRT,4,1,21,1,1,1,3,5,0,0,600,1
467,78,2,DRT,2,1,21,1,1,1,3,5,0,0,400,1
468,78,2,DRT,1,1,21,1,1,1,3,10,0,0,400,0.5
469,79,1,DRT,4,2,23,1,1,1,3,5,0,0,800,1
470,79,1,DRT,1,2,23,1,1,1,3,15,0,0,800,0.3333333333333333
471,79,1,DRT,4,2,23,1,1,1,3,5,0,0,800,1
472,79,1,DRT,2,2,23,1,1,1,3,15,0,0,600,0.3333333333333333
473,79,1,DRT,1,2,23,1,1,1,3,10,0,0,400,0.5
474,79,1,DRT,4,2,23,1,1,1,3,5,0,0,400,1
475,80,3,DRT,1,1,22,1,1,1,3,15,0,0,400,0.3333333333333333
476,80,3,DRT,4,1,22,1,1,1,3,5,0,0,600,1
477,80,3,DRT,1,1,22,1,1,1,3,10,0,0,600,0.5
478,80,3,DRT,2,1,22,1,1,1,3,10,0,0,800,0.5
479,80,3,DRT,1,1,22,1,1,1,3,10,0,0,600,0.5
480,80,3,DRT,2,1,22,1,1,1,3,15,0,0,800,0.3333333333333333
481,81,1,DRT,4,2,22,1,3,1,3,5,0,0,800,1
482,81,1,DRT,1,2,22,1,3,1,3,15,0,0,800,0.3333333333333333
483,81,1,DRT,4,2,22,1,3,1,3,5,0,0,800,1
484,81,1,DRT,2,2,22,1,3,1,3,15,0,0,600,0.3333333333333333
485,81,1,DRT,1,2,22,1,3,1,3,10,0,0,400,0.5
486,81,1,DRT,4,2,22,1,3,1,3,5,0,0,400,1
487,82,1,DRT,1,1,22,1,1,2,3,5,0,0,800,1
488,82,1,DRT,1,1,22,1,1,2,3,15,0,0,800,0.3333333333333333
489,82,1,DRT,4,1,22,1,1,2,3,5,0,0,800,1
490,82,1,DRT,4,1,22,1,1,2,3,15,0,0,600,0.3333333333333333
491,82,1,DRT,4,1,22,1,1,2,3,10,0,0,400,0.5
492,82,1,DRT,4,1,22,1,1,2,3,5,0,0,400,1
493,83,1,DRT,1,2,22,1,2,1,3,5,0,0,800,1
494,83,1,DRT,1,2,22,1,2,1,3,15,0,0,800,0.3333333333333333
495,83,1,DRT,4,2,22,1,2,1,3,5,0,0,800,1
496,83,1,DRT,2,2,22,1,2,1,3,15,0,0,600,0.3333333333333333
497,83,1,DRT,1,2,22,1,2,1,3,10,0,0,400,0.5
498,83,1,DRT,2,2,22,1,2,1,3,5,0,0,400,1
499,84,3,DRT,4,2,21,1,3,1,3,15,0,0,400,0.3333333333333333
500,84,3,DRT,2,2,21,1,3,1,3,5,0,0,600,1
501,84,3,DRT,2,2,21,1,3,1,3,10,0,0,600,0.5
502,84,3,DRT,2,2,21,1,3,1,3,10,0,0,800,0.5
503,84,3,DRT,1,2,21,1,3,1,3,10,0,0,600,0.5
504,84,3,DRT,2,2,21,1,3,1,3,15,0,0,800,0.3333333333333333
505,85,2,DRT,4,1,22,1,1,1,3,10,0,0,800,0.5
506,85,2,DRT,1,1,22,1,1,1,3,15,0,0,400,0.3333333333333333
507,85,2,DRT,4,1,22,1,1,1,3,15,0,0,600,0.3333333333333333
508,85,2,DRT,3,1,22,1,1,1,3,5,0,0,600,1
509,85,2,DRT,4,1,22,1,1,1,3,5,0,0,400,1
510,85,2,DRT,4,1,22,1,1,1,3,10,0,0,400,0.5
511,86,1,DRT,1,1,22,1,1,1,3,5,0,0,800,1
512,86,1,DRT,2,1,22,1,1,1,3,15,0,0,800,0.3333333333333333
513,86,1,DRT,4,1,22,1,1,1,3,5,0,0,800,1
514,86,1,DRT,4,1,22,1,1,1,3,15,0,0,600,0.3333333333333333
515,86,1,DRT,4,1,22,1,1,1,3,10,0,0,400,0.5
516,86,1,DRT,2,1,22,1,1,1,3,5,0,0,400,1
517,87,2,DRT,4,2,23,1,1,1,3,10,0,0,800,0.5
518,87,2,DRT,4,2,23,1,1,1,3,15,0,0,400,0.3333333333333333
519,87,2,DRT,1,2,23,1,1,1,3,15,0,0,600,0.3333333333333333
520,87,2,DRT,3,2,23,1,1,1,3,5,0,0,600,1
521,87,2,DRT,4,2,23,1,1,1,3,5,0,0,400,1
522,87,2,DRT,4,2,23,1,1,1,3,10,0,0,400,0.5
523,88,3,DRT,4,2,23,1,1,1,3,15,0,0,400,0.3333333333333333
524,88,3,DRT,4,2,23,1,1,1,3,5,0,0,600,1
525,88,3,DRT,1,2,23,1,1,1,3,10,0,0,600,0.5
526,88,3,DRT,3,2,23,1,1,1,3,10,0,0,800,0.5
527,88,3,DRT,4,2,23,1,1,1,3,10,0,0,600,0.5
528,88,3,DRT,4,2,23,1,1,1,3,15,0,0,800,0.3333333333333333
529,89,1,DRT,4,1,22,2,1,1,3,5,0,0,800,1
530,89,1,DRT,1,1,22,2,1,1,3,15,0,0,800,0.3333333333333333
531,89,1,DRT,4,1,22,2,1,1,3,5,0,0,800,1
532,89,1,DRT,2,1,22,2,1,1,3,15,0,0,600,0.3333333333333333
533,89,1,DRT,4,1,22,2,1,1,3,10,0,0,400,0.5
534,89,1,DRT,4,1,22,2,1,1,3,5,0,0,400,1
535,90,1,DRT,1,1,24,1,3,1,3,5,0,0,800,1
536,90,1,DRT,1,1,24,1,3,1,3,15,0,0,800,0.3333333333333333
537,90,1,DRT,4,1,24,1,3,1,3,5,0,0,800,1
538,90,1,DRT,2,1,24,1,3,1,3,15,0,0,600,0.3333333333333333
539,90,1,DRT,1,1,24,1,3,1,3,10,0,0,400,0.5
540,90,1,DRT,2,1,24,1,3,1,3,5,0,0,400,1
541,91,2,DRT,4,1,24,1,1,2,3,10,0,0,800,0.5
542,91,2,DRT,1,1,24,1,1,2,3,15,0,0,400,0.3333333333333333
543,91,2,DRT,4,1,24,1,1,2,3,15,0,0,600,0.3333333333333333
544,91,2,DRT,4,1,24,1,1,2,3,5,0,0,600,1
545,91,2,DRT,4,1,24,1,1,2,3,5,0,0,400,1
546,91,2,DRT,4,1,24,1,1,2,3,10,0,0,400,0.5
547,92,2,DRT,2,2,24,1,2,1,3,10,0,0,800,0.5
548,92,2,DRT,2,2,24,1,2,1,3,15,0,0,400,0.3333333333333333
549,92,2,DRT,1,2,24,1,2,1,3,15,0,0,600,0.3333333333333333
550,92,2,DRT,4,2,24,1,2,1,3,5,0,0,600,1
551,92,2,DRT,4,2,24,1,2,1,3,5,0,0,400,1
552,92,2,DRT,4,2,24,1,2,1,3,10,0,0,400,0.5
553,93,2,DRT,4,2,21,1,1,2,3,10,0,0,800,0.5
554,93,2,DRT,1,2,21,1,1,2,3,15,0,0,400,0.3333333333333333
555,93,2,DRT,2,2,21,1,1,2,3,15,0,0,600,0.3333333333333333
556,93,2,DRT,1,2,21,1,1,2,3,5,0,0,600,1
557,93,2,DRT,4,2,21,1,1,2,3,5,0,0,400,1
558,93,2,DRT,3,2,21,1,1,2,3,10,0,0,400,0.5
559,94,2,DRT,4,2,22,1,2,1,3,10,0,0,800,0.5
560,94,2,DRT,2,2,22,1,2,1,3,15,0,0,400,0.3333333333333333
561,94,2,DRT,4,2,22,1,2,1,3,15,0,0,600,0.3333333333333333
562,94,2,DRT,1,2,22,1,2,1,3,5,0,0,600,1
563,94,2,DRT,4,2,22,1,2,1,3,5,0,0,400,1
564,94,2,DRT,4,2,22,1,2,1,3,10,0,0,400,0.5
565,95,1,DRT,4,1,22,1,1,2,3,5,0,0,800,1
566,95,1,DRT,1,1,22,1,1,2,3,15,0,0,800,0.3333333333333333
567,95,1,DRT,4,1,22,1,1,2,3,5,0,0,800,1
568,95,1,DRT,2,1,22,1,1,2,3,15,0,0,600,0.3333333333333333
569,95,1,DRT,1,1,22,1,1,2,3,10,0,0,400,0.5
570,95,1,DRT,4,1,22,1,1,2,3,5,0,0,400,1
571,96,3,DRT,1,1,23,1,1,2,3,15,0,0,400,0.3333333333333333
572,96,3,DRT,4,1,23,1,1,2,3,5,0,0,600,1
573,96,3,DRT,1,1,23,1,1,2,3,10,0,0,600,0.5
574,96,3,DRT,4,1,23,1,1,2,3,10,0,0,800,0.5
575,96,3,DRT,4,1,23,1,1,2,3,10,0,0,600,0.5
576,96,3,DRT,1,1,23,1,1,2,3,15,0,0,800,0.3333333333333333
577,97,1,DRT,4,1,22,1,2,1,3,5,0,0,800,1
578,97,1,DRT,1,1,22,1,2,1,3,15,0,0,800,0.3333333333333333
579,97,1,DRT,4,1,22,1,2,1,3,5,0,0,800,1
580,97,1,DRT,2,1,22,1,2,1,3,15,0,0,600,0.3333333333333333
581,97,1,DRT,4,1,22,1,2,1,3,10,0,0,400,0.5
582,97,1,DRT,4,1,22,1,2,1,3,5,0,0,400,1
583,98,1,DRT,4,2,23,1,1,1,3,5,0,0,800,1
584,98,1,DRT,1,2,23,1,1,1,3,15,0,0,800,0.3333333333333333
585,98,1,DRT,4,2,23,1,1,1,3,5,0,0,800,1
586,98,1,DRT,2,2,23,1,1,1,3,15,0,0,600,0.3333333333333333
587,98,1,DRT,4,2,23,1,1,1,3,10,0,0,400,0.5
588,98,1,DRT,4,2,23,1,1,1,3,5,0,0,400,1
589,99,2,DRT,4,2,23,1,1,1,3,10,0,0,800,0.5
590,99,2,DRT,2,2,23,1,1,1,3,15,0,0,400,0.3333333333333333
591,99,2,DRT,4,2,23,1,1,1,3,15,0,0,600,0.3333333333333333
592,99,2,DRT,4,2,23,1,1,1,3,5,0,0,600,1
593,99,2,DRT,4,2,23,1,1,1,3,5,0,0,400,1
594,99,2,DRT,4,2,23,1,1,1,3,10,0,0,400,0.5
595,100,2,DRT,4,2,23,1,1,1,3,10,0,0,800,0.5
596,100,2,DRT,4,2,23,1,1,1,3,15,0,0,400,0.3333333333333333
597,100,2,DRT,4,2,23,1,1,1,3,15,0,0,600,0.3333333333333333
598,100,2,DRT,4,2,23,1,1,1,3,5,0,0,600,1
599,100,2,DRT,4,2,23,1,1,1,3,5,0,0,400,1
600,100,2,DRT,4,2,23,1,1,1,3,10,0,0,400,0.5
