Choice_ID,IDX,block,mode,choice,gender,age,undergrad,r_type,PM_exp,access,IVT,Bus_cost,PM_cost,DRT_cost,DRT_IVT_max,Bus_delay,DRT_delay
569,95,1,DRT,1,1,22,1,1,2,3,10,0,0,400,0.5,0,8.5
570,95,1,DRT,4,1,22,1,1,2,3,5,0,0,400,1,0,8.5
571,96,3,DRT,1,1,23,1,1,2,3,15,0,0,400,0.3333333333333333,0,8.5
572,96,3,DRT,4,1,23,1,1,2,3,5,0,0,600,1,0,8.5
573,96,3,DRT,1,1,23,1,1,2,3,10,0,0,600,0.5,0,8.5
574,96,3,DRT,4,1,23,1,1,2,3,10,0,0,800,0.5,0,8.5
575,96,3,DRT,4,1,23,1,1,2,3,10,0,0,600,0.5,0,8.5
576,96,3,DRT,1,1,23,1,1,2,3,15,0,0,800,0.3333333333333333,0,8.5
577,97,1,DRT,4,1,22,1,2,1,3,5,0,0,800,1,0,8.5
578,97,1,DRT,1,1,22,1,2,1,3,15,0,0,800,0.3333333333333333,0,8.5
579,97,1,DRT,4,1,22,1,2,1,3,5,0,0,800,1,0,8.5
580,97,1,DRT,2,1,22,1,2,1,3,15,0,0,600,0.3333333333333333,0,8.5
581,97,1,DRT,4,1,22,1,2,1,3,10,0,0,400,0.5,0,8.5
582,97,1,DRT,4,1,22,1,2,1,3,5,0,0,400,1,0,8.5
583,98,1,DRT,4,2,23,1,1,1,3,5,0,0,800,1,0,8.5
584,98,1,DRT,1,2,23,1,1,1,3,15,0,0,800,0.3333333333333333,0,8.5
585,98,1,DRT,4,2,23,1,1,1,3,5,0,0,800,1,0,8.5
586,98,1,DRT,2,2,23,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
587,98,1,DRT,4,2,23,1,1,1,3,10,0,0,400,0.5,0,8.5
588,98,1,DRT,4,2,23,1,1,1,3,5,0,0,400,1,0,8.5
589,99,2,DRT,4,2,23,1,1,1,3,10,0,0,800,0.5,0,8.5
590,99,2,DRT,2,2,23,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
591,99,2,DRT,4,2,23,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
592,99,2,DRT,4,2,23,1,1,1,3,5,0,0,600,1,0,8.5
593,99,2,DRT,4,2,23,1,1,1,3,5,0,0,400,1,0,8.5
594,99,2,DRT,4,2,23,1,1,1,3,10,0,0,400,0.5,0,8.5
595,100,2,DRT,4,2,23,1,1,1,3,10,0,0,800,0.5,0,8.5
596,100,2,DRT,4,2,23,1,1,1,3,15,0,0,400,0.3333333333333333,0,8.5
597,100,2,DRT,4,2,23,1,1,1,3,15,0,0,600,0.3333333333333333,0,8.5
598,100,2,DRT,4,2,23,1,1,1,3,5,0,0,600,1,0,8.5
599,100,2,DRT,4,2,23,1,1,1,3,5,0,0,400,1,0,8.5
600,100,2,DRT,4,2,23,1,1,1,3,10,0,0,400,0.5,0,8.5
